,0
8400,0.460410603
8401,0.365690386
8402,0.443332623
8403,0.377823559
8404,0.423088493
8405,0.292820896
8406,0.331967857
8407,0.420146588
8408,0.451510511
8409,0.454757663
8410,0.484252249
8411,0.406006769
8412,0.422724398
8413,0.480375522
8414,0.460102065
8415,0.379637192
8416,0.381409431
8417,0.357495939
8418,0.42638984
8419,0.447980482
8420,0.449793723
8421,0.356071568
8422,0.446108763
8423,0.387086442
8424,0.419088882
8425,0.41126452
8426,0.401940788
8427,0.442924941
8428,0.390184042
8429,0.466209898
8430,0.525963406
8431,0.442200092
8432,0.445482894
8433,0.448152431
8434,0.414360529
8435,0.372467085
8436,0.382204286
8437,0.352481271
8438,0.379847149
8439,0.406885934
8440,0.450838191
8441,0.378948309
8442,0.376118085
8443,0.437354032
8444,0.481201649
8445,0.423683407
8446,0.355096543
8447,0.400302932
8448,0.314691245
8449,0.416274317
8450,0.421755962
8451,0.389049257
8452,0.421197106
8453,0.427035533
8454,0.373497059
8455,0.373211939
8456,0.458220479
8457,0.363300106
8458,0.34757614
8459,0.46235413
8460,0.420176406
8461,0.35211854
8462,0.393876961
8463,0.348801321
8464,0.471103356
8465,0.392673539
8466,0.379435962
8467,0.437259204
8468,0.407477606
8469,0.421732533
8470,0.406984302
8471,0.476304328
8472,0.417983564
8473,0.394106537
8474,0.409671443
8475,0.435474246
8476,0.398010972
8477,0.377118719
8478,0.361725177
8479,0.486427948
8480,0.4170423
8481,0.367649964
8482,0.388315341
8483,0.1
8484,0.1
8485,0.1
8486,0.1
8487,0.1
8488,0.1
8489,0.1
8490,0.1
8491,0.1
8492,0.1
8493,0.1
8494,0.1
8495,0.1
8496,0.1
8497,0.1
8498,0.1
8499,0.1
8500,0.1
8501,0.1
8502,0.1
8503,0.1
8504,0.1
8505,0.1
8506,0.1
8507,0.1
8508,0.1
8509,0.1
8510,0.1
8511,0.1
8512,0.1
8513,0.1
8514,0.43065104
8515,0.38753666
8516,0.464235126
8517,0.424326171
8518,0.459049733
8519,0.328724714
8520,0.467316158
8521,0.423498039
8522,0.383668256
8523,0.396099239
8524,0.315420933
8525,0.399079288
8526,0.424881861
8527,0.369133804
8528,0.419886858
8529,0.360726951
8530,0.393195465
8531,0.346640976
8532,0.491360533
8533,0.442179169
8534,0.424643229
8535,0.393296409
8536,0.392485348
8537,0.405506885
8538,0.391428361
8539,0.379496507
8540,0.484047186
8541,0.337172916
8542,0.35425673
8543,0.348127264
8544,0.368592866
8545,0.321346674
8546,0.27693643
8547,0.396020224
8548,0.445213176
8549,0.423428073
8550,0.550094857
8551,0.482132814
8552,0.484698761
8553,0.36288
8554,0.390053895
8555,0.330243208
8556,0.375990818
8557,0.347600674
8558,0.395250319
8559,0.399554141
8560,0.356303619
8561,0.402725762
8562,0.476976924
8563,0.327170324
8564,0.445285695
8565,0.374576777
8566,0.334634932
8567,0.427898185
8568,0.367292935
8569,0.349028071
8570,0.396011019
8571,0.425639615
8572,0.301887142
8573,0.393080628
8574,0.444638921
8575,0.415853249
8576,0.4564818
8577,0.32794529
8578,0.340634887
8579,0.40158712
8580,0.35509546
8581,0.339946914
8582,0.31083882
8583,0.451788013
8584,0.416895907
8585,0.40823566
8586,0.458551355
8587,0.347627125
8588,0.243553771
8589,0.295335653
8590,0.493729287
8591,0.309493156
8592,0.457223846
8593,0.33420398
8594,0.340712835
8595,0.343800594
8596,0.3654484
8597,0.392967812
8598,0.41135933
8599,0.421120802
8600,0.464652053
8601,0.381671099
8602,0.422736148
8603,0.43750681
8604,0.386234772
8605,0.419011874
8606,0.44255489
8607,0.46433952
8608,0.394204836
8609,0.399047962
8610,0.391868208
8611,0.380462598
8612,0.36747274
8613,0.387019938
8614,0.333974616
8615,0.48069734
8616,0.478227154
8617,0.467245908
8618,0.332627581
8619,0.446929297
8620,0.340133605
8621,0.38027451
8622,0.399638925
8623,0.400481785
8624,0.423639066
8625,0.43132937
8626,0.415040358
8627,0.354195746
8628,0.461212695
8629,0.36735628
8630,0.396362394
8631,0.386441898
8632,0.348809752
8633,0.43461238
8634,0.483781101
8635,0.460339599
8636,0.434163007
8637,0.363579421
8638,0.414577985
8639,0.343584696
8640,0.355699173
8641,0.340237098
8642,0.389442738
8643,0.339837
8644,0.515764717
8645,0.4427113
8646,0.447634474
8647,0.336824842
8648,0.377126686
8649,0.357034851
8650,0.311942399
8651,0.444853571
8652,0.39670246
8653,0.422430436
8654,0.406898219
8655,0.45035408
8656,0.423718288
8657,0.355960933
8658,0.324934094
8659,0.393414733
8660,0.404907699
8661,0.345477989
8662,0.39882815
8663,0.42338871
8664,0.40237536
8665,0.390516472
8666,0.361499885
8667,0.380462587
8668,0.393921815
8669,0.425812779
8670,0.412664281
8671,0.448953481
8672,0.456723923
8673,0.396728857
8674,0.35858909
8675,0.45928861
8676,0.419420541
8677,0.33644361
8678,0.355495027
8679,0.1
8680,0.1
8681,0.1
8682,0.1
8683,0.1
8684,0.1
8685,0.1
8686,0.1
8687,0.1
8688,0.1
8689,0.1
8690,0.1
8691,0.1
8692,0.1
8693,0.1
8694,0.1
8695,0.1
8696,0.1
8697,0.1
8698,0.1
8699,0.1
8700,0.1
8701,0.1
8702,0.1
8703,0.1
8704,0.1
8705,0.1
8706,0.1
8707,0.1
8708,0.1
8709,0.1
8710,0.1
8711,0.1
8712,0.1
8713,0.1
8714,0.1
8715,0.1
8716,0.1
8717,0.1
8718,0.342832898
8719,0.454787289
8720,0.406371632
8721,0.464645024
8722,0.33136662
8723,0.41132195
8724,0.465273966
8725,0.301984805
8726,0.362906564
8727,0.440546982
8728,0.392912601
8729,0.360443478
8730,0.429938636
8731,0.385374707
8732,0.388025024
8733,0.454162838
8734,0.53078298
8735,0.42549711
8736,0.41334001
8737,0.38881991
8738,0.322467751
8739,0.353130077
8740,0.329824784
8741,0.408490233
8742,0.428289587
8743,0.468400562
8744,0.373772702
8745,0.513797779
8746,0.46095304
8747,0.389932751
8748,0.455000414
8749,0.388498715
8750,0.326967814
8751,0.376644302
8752,0.421681803
8753,0.481576441
8754,0.399509468
8755,0.34024434
8756,0.428597042
8757,0.380058169
8758,0.364304714
8759,0.360900462
8760,0.472386067
8761,0.414224829
8762,0.389300363
8763,0.45027919
8764,0.419813054
8765,0.374949416
8766,0.405890655
8767,0.487587439
8768,0.444413973
8769,0.396422671
8770,0.451984697
8771,0.369441104
8772,0.432490785
8773,0.422212056
8774,0.447488258
8775,0.330744757
8776,0.443776708
8777,0.40210803
8778,0.469899428
8779,0.444459411
8780,0.383388453
8781,0.397343141
8782,0.376305744
8783,0.436297535
8784,0.393878525
8785,0.477416176
8786,0.33266997
8787,0.41391568
8788,0.386732139
8789,0.399812768
8790,0.421146984
8791,0.353194972
8792,0.484853477
8793,0.496851121
8794,0.389336291
8795,0.424054459
8796,0.401213469
8797,0.410731055
8798,0.443488652
8799,0.316684966
8800,0.383903437
8801,0.479444983
8802,0.408435385
8803,0.436072514
8804,0.427480759
8805,0.440884682
8806,0.28178624
8807,0.314213562
8808,0.320534413
8809,0.382494296
8810,0.386528457
8811,0.387059982
8812,0.402293902
8813,0.452873127
8814,0.434711918
8815,0.393850794
8816,0.412369962
8817,0.414758851
8818,0.376491878
8819,0.424852261
8820,0.402505543
8821,0.436037393
8822,0.396675315
8823,0.389508748
8824,0.424431673
8825,0.40526798
8826,0.403869489
8827,0.404261871
8828,0.431230891
8829,0.392116308
8830,0.349520262
8831,0.310789576
8832,0.450635586
8833,0.378577666
8834,0.402590526
8835,0.389581432
8836,0.397066281
8837,0.368047071
8838,0.50206404
8839,0.280952849
8840,0.465198844
8841,0.34562454
8842,0.408076962
8843,0.414392572
8844,0.447794768
8845,0.431541517
8846,0.483141948
8847,0.37481468
8848,0.407934077
8849,0.322552726
8850,0.28850403
8851,0.418752608
8852,0.450541901
8853,0.367595897
8854,0.369639607
8855,0.321598982
8856,0.392498834
8857,0.3049986
8858,0.390870124
8859,0.487691775
8860,0.285779742
8861,0.351400041
8862,0.452815653
8863,0.433194812
8864,0.419645988
8865,0.39487042
8866,0.350229283
8867,0.364378084
8868,0.350896602
8869,0.389014299
8870,0.48534693
8871,0.447388508
8872,0.434299324
8873,0.46678544
8874,0.478819315
8875,0.1
8876,0.1
8877,0.1
8878,0.1
8879,0.1
8880,0.1
8881,0.1
8882,0.1
8883,0.1
8884,0.1
8885,0.1
8886,0.1
8887,0.1
8888,0.1
8889,0.1
8890,0.1
8891,0.1
8892,0.1
8893,0.1
8894,0.1
8895,0.1
8896,0.1
8897,0.1
8898,0.1
8899,0.1
8900,0.1
8901,0.1
8902,0.1
8903,0.1
8904,0.1
8905,0.1
8906,0.1
8907,0.1
8908,0.1
8909,0.1
8910,0.1
8911,0.1
8912,0.1
8913,0.1
8914,0.1
8915,0.1
8916,0.1
8917,0.1
8918,0.1
8919,0.1
8920,0.1
8921,0.1
8922,0.331738748
8923,0.371697395
8924,0.372240877
8925,0.484928651
8926,0.500243088
8927,0.400303431
8928,0.415214875
8929,0.422279811
8930,0.41781092
8931,0.356087009
8932,0.410559265
8933,0.472695345
8934,0.388246931
8935,0.308021339
8936,0.323610195
8937,0.401862082
8938,0.477622299
8939,0.406820504
8940,0.486792909
8941,0.413233267
8942,0.41338906
8943,0.305814512
8944,0.434487293
8945,0.451915088
8946,0.301339733
8947,0.39463503
8948,0.372448618
8949,0.403137049
8950,0.400378565
8951,0.362099212
8952,0.372575206
8953,0.414888318
8954,0.335706523
8955,0.420324114
8956,0.507318291
8957,0.440774017
8958,0.341044464
8959,0.382825295
8960,0.414051015
8961,0.376883777
8962,0.376038034
8963,0.497846848
8964,0.303472522
8965,0.487575878
8966,0.373344926
8967,0.403974442
8968,0.446010889
8969,0.393590053
8970,0.361111392
8971,0.433458195
8972,0.276517521
8973,0.360083632
8974,0.343137174
8975,0.395164564
8976,0.441726919
8977,0.360786458
8978,0.423827586
8979,0.479266139
8980,0.402904603
8981,0.397475538
8982,0.448456706
8983,0.460636362
8984,0.38796876
8985,0.343669619
8986,0.340381699
8987,0.452629535
8988,0.401025781
8989,0.452394224
8990,0.319926232
8991,0.437732853
8992,0.380963325
8993,0.391486104
8994,0.43543911
8995,0.322154624
8996,0.417589035
8997,0.441656952
8998,0.375602193
8999,0.319620746
9000,0.317051435
9001,0.337633476
9002,0.408060303
9003,0.402506707
9004,0.365958119
9005,0.370253359
9006,0.480008337
9007,0.411476485
9008,0.466837486
9009,0.437245172
9010,0.356378435
9011,0.444083947
9012,0.392262271
9013,0.414085796
9014,0.40819266
9015,0.365860324
9016,0.377974004
9017,0.409185765
9018,0.36799463
9019,0.312954067
9020,0.414042688
9021,0.497922632
9022,0.362565892
9023,0.410650055
9024,0.375140233
9025,0.374412848
9026,0.425493872
9027,0.420626712
9028,0.350640035
9029,0.382254768
9030,0.321904856
9031,0.416020876
9032,0.352092046
9033,0.356049788
9034,0.484343672
9035,0.365646234
9036,0.349443958
9037,0.415573161
9038,0.404198067
9039,0.405645446
9040,0.327123334
9041,0.318996867
9042,0.463453112
9043,0.442233418
9044,0.364414679
9045,0.404468187
9046,0.411637139
9047,0.323304535
9048,0.424908525
9049,0.349700125
9050,0.414448061
9051,0.54181829
9052,0.497119873
9053,0.429684255
9054,0.363923113
9055,0.388367677
9056,0.382707866
9057,0.484129617
9058,0.485344191
9059,0.379851039
9060,0.388430218
9061,0.404349921
9062,0.512143761
9063,0.40050281
9064,0.361028454
9065,0.448319476
9066,0.504406374
9067,0.429237443
9068,0.376285156
9069,0.337906527
9070,0.384006129
9071,0.1
9072,0.1
9073,0.1
9074,0.1
9075,0.1
9076,0.1
9077,0.1
9078,0.1
9079,0.1
9080,0.1
9081,0.1
9082,0.1
9083,0.1
9084,0.1
9085,0.1
9086,0.1
9087,0.1
9088,0.1
9089,0.1
9090,0.1
9091,0.1
9092,0.1
9093,0.1
9094,0.1
9095,0.1
9096,0.1
9097,0.1
9098,0.1
9099,0.1
9100,0.1
9101,0.1
9102,0.1
9103,0.1
9104,0.1
9105,0.1
9106,0.1
9107,0.1
9108,0.1
9109,0.1
9110,0.1
9111,0.1
9112,0.1
9113,0.1
9114,0.1
9115,0.1
9116,0.1
9117,0.1
9118,0.1
9119,0.1
9120,0.1
9121,0.1
9122,0.1
9123,0.1
9124,0.1
9125,0.440251636
9126,0.464564651
9127,0.376741419
9128,0.444285152
9129,0.432321243
9130,0.433316614
9131,0.284145348
9132,0.428937811
9133,0.339487194
9134,0.372099477
9135,0.321976159
9136,0.37978198
9137,0.375438742
9138,0.418137448
9139,0.407336579
9140,0.405402637
9141,0.427355199
9142,0.396295679
9143,0.465637249
9144,0.4542746
9145,0.37345528
9146,0.391155065
9147,0.414127236
9148,0.375827257
9149,0.41307035
9150,0.456592257
9151,0.437526112
9152,0.37465297
9153,0.393353511
9154,0.351519676
9155,0.414458575
9156,0.39616836
9157,0.475360112
9158,0.349820908
9159,0.375275849
9160,0.394693729
9161,0.392918371
9162,0.466176817
9163,0.404125892
9164,0.329488423
9165,0.445230014
9166,0.38920941
9167,0.480206439
9168,0.419908464
9169,0.428608412
9170,0.349056348
9171,0.400931553
9172,0.4784642
9173,0.36805059
9174,0.42785584
9175,0.322389163
9176,0.428578728
9177,0.402635015
9178,0.490266034
9179,0.368544299
9180,0.432295288
9181,0.390595877
9182,0.483664076
9183,0.377034921
9184,0.359316006
9185,0.370198446
9186,0.428032989
9187,0.41699466
9188,0.405499209
9189,0.406586629
9190,0.306576607
9191,0.39498631
9192,0.315744316
9193,0.367985991
9194,0.365828196
9195,0.417247605
9196,0.3111036
9197,0.38714767
9198,0.398866004
9199,0.404777435
9200,0.426289232
9201,0.362080255
9202,0.44064288
9203,0.29018726
9204,0.341640082
9205,0.485200959
9206,0.310609583
9207,0.425181383
9208,0.480298718
9209,0.397163079
9210,0.439874057
9211,0.349620698
9212,0.491874442
9213,0.359677587
9214,0.469560602
9215,0.340161738
9216,0.364250842
9217,0.465824808
9218,0.436495386
9219,0.388377544
9220,0.437914866
9221,0.369573497
9222,0.432556599
9223,0.355444463
9224,0.421688798
9225,0.378121609
9226,0.324787348
9227,0.496448239
9228,0.42017814
9229,0.430545747
9230,0.437937518
9231,0.516963743
9232,0.341527783
9233,0.309180142
9234,0.39752821
9235,0.396938401
9236,0.319797002
9237,0.351565173
9238,0.481045551
9239,0.312692301
9240,0.4111907
9241,0.342329778
9242,0.303562313
9243,0.433889302
9244,0.34208103
9245,0.369433217
9246,0.363485186
9247,0.379029443
9248,0.395087871
9249,0.324467361
9250,0.408886275
9251,0.426002702
9252,0.407385285
9253,0.468367427
9254,0.433760425
9255,0.372440813
9256,0.461811019
9257,0.403300819
9258,0.406313954
9259,0.509937379
9260,0.36455914
9261,0.364191654
9262,0.435680867
9263,0.426520385
9264,0.43886558
9265,0.362622631
9266,0.419657991
9267,0.336781863
9268,0.1
9269,0.1
9270,0.1
9271,0.1
9272,0.1
9273,0.1
9274,0.1
9275,0.1
9276,0.1
9277,0.1
9278,0.1
9279,0.1
9280,0.1
9281,0.1
9282,0.1
9283,0.1
9284,0.1
9285,0.1
9286,0.1
9287,0.1
9288,0.1
9289,0.1
9290,0.1
9291,0.1
9292,0.1
9293,0.1
9294,0.1
9295,0.1
9296,0.1
9297,0.1
9298,0.1
9299,0.1
9300,0.1
9301,0.1
9302,0.1
9303,0.1
9304,0.1
9305,0.1
9306,0.1
9307,0.1
9308,0.1
9309,0.1
9310,0.1
9311,0.1
9312,0.1
9313,0.1
9314,0.1
9315,0.1
9316,0.1
9317,0.1
9318,0.1
9319,0.1
9320,0.1
9321,0.1
9322,0.1
9323,0.1
9324,0.1
9325,0.1
9326,0.1
9327,0.1
9328,0.400386608
9329,0.465249555
9330,0.451452817
9331,0.365787854
9332,0.415957809
9333,0.36623347
9334,0.461695676
9335,0.392679373
9336,0.459421429
9337,0.530636299
9338,0.500506027
9339,0.400965925
9340,0.334743467
9341,0.453504853
9342,0.361103773
9343,0.318715996
9344,0.382649754
9345,0.411787812
9346,0.427197674
9347,0.423830513
9348,0.482976463
9349,0.422600217
9350,0.445244957
9351,0.372538334
9352,0.375192967
9353,0.42678865
9354,0.391476208
9355,0.386496105
9356,0.436599723
9357,0.416901334
9358,0.403478028
9359,0.396567206
9360,0.380984742
9361,0.37039028
9362,0.449691513
9363,0.286717175
9364,0.364897721
9365,0.383577213
9366,0.392981639
9367,0.353216027
9368,0.426043373
9369,0.356120617
9370,0.407547341
9371,0.359103885
9372,0.45708086
9373,0.370039254
9374,0.441241829
9375,0.423659633
9376,0.442451816
9377,0.369396407
9378,0.402255652
9379,0.474048502
9380,0.427457815
9381,0.405268448
9382,0.506111067
9383,0.44617987
9384,0.474600789
9385,0.35740909
9386,0.397279433
9387,0.356933235
9388,0.463477987
9389,0.368122747
9390,0.42584489
9391,0.433125402
9392,0.422249377
9393,0.376368572
9394,0.405379021
9395,0.283494817
9396,0.417055238
9397,0.364527637
9398,0.456395713
9399,0.36035736
9400,0.359905983
9401,0.395991034
9402,0.329057146
9403,0.373979669
9404,0.417929209
9405,0.44942782
9406,0.473721301
9407,0.446380816
9408,0.383766983
9409,0.317493173
9410,0.362570803
9411,0.362491415
9412,0.317371284
9413,0.491771982
9414,0.439767955
9415,0.496075091
9416,0.383773068
9417,0.361126538
9418,0.393667574
9419,0.351242227
9420,0.369493663
9421,0.494598341
9422,0.420761178
9423,0.419933171
9424,0.368366052
9425,0.455580943
9426,0.392720437
9427,0.353289542
9428,0.401040605
9429,0.387216332
9430,0.404278751
9431,0.474777844
9432,0.301532768
9433,0.361769322
9434,0.4684875
9435,0.453096698
9436,0.356566678
9437,0.395111856
9438,0.332828382
9439,0.311638426
9440,0.426595926
9441,0.401419355
9442,0.284122652
9443,0.528546188
9444,0.394504972
9445,0.425625818
9446,0.388915268
9447,0.501305195
9448,0.322368931
9449,0.395388239
9450,0.423054948
9451,0.397760163
9452,0.429554288
9453,0.370180981
9454,0.425914551
9455,0.343230689
9456,0.411997104
9457,0.353843867
9458,0.517742878
9459,0.467974613
9460,0.293332956
9461,0.399344794
9462,0.362262755
9463,0.387610266
9464,0.1
9465,0.1
9466,0.1
9467,0.1
9468,0.1
9469,0.1
9470,0.1
9471,0.1
9472,0.1
9473,0.1
9474,0.1
9475,0.1
9476,0.1
9477,0.1
9478,0.1
9479,0.1
9480,0.1
9481,0.1
9482,0.1
9483,0.1
9484,0.1
9485,0.1
9486,0.1
9487,0.1
9488,0.1
9489,0.1
9490,0.1
9491,0.1
9492,0.1
9493,0.1
9494,0.1
9495,0.1
9496,0.1
9497,0.1
9498,0.1
9499,0.1
9500,0.1
9501,0.1
9502,0.1
9503,0.1
9504,0.1
9505,0.1
9506,0.1
9507,0.1
9508,0.1
9509,0.1
9510,0.1
9511,0.1
9512,0.1
9513,0.1
9514,0.1
9515,0.1
9516,0.1
9517,0.1
9518,0.1
9519,0.1
9520,0.1
9521,0.1
9522,0.1
9523,0.1
9524,0.1
9525,0.1
9526,0.1
9527,0.1
9528,0.1
9529,0.1
9530,0.1
9531,0.440092002
9532,0.442384117
9533,0.338065938
9534,0.447063178
9535,0.352292064
9536,0.304046074
9537,0.402113632
9538,0.442044697
9539,0.445494385
9540,0.444015799
9541,0.360340604
9542,0.372077493
9543,0.312032675
9544,0.402238955
9545,0.428314085
9546,0.40698708
9547,0.35520002
9548,0.498653125
9549,0.445637945
9550,0.44258995
9551,0.421404389
9552,0.36171172
9553,0.311973182
9554,0.43024712
9555,0.440626563
9556,0.318326832
9557,0.373896532
9558,0.388957621
9559,0.493500916
9560,0.351958323
9561,0.380886476
9562,0.453986856
9563,0.431550507
9564,0.47646547
9565,0.488313602
9566,0.418801427
9567,0.279932172
9568,0.383325102
9569,0.338618795
9570,0.348540343
9571,0.363789428
9572,0.485365922
9573,0.40519623
9574,0.490531313
9575,0.326481969
9576,0.535966104
9577,0.313509925
9578,0.465062154
9579,0.385326518
9580,0.332158783
9581,0.436592014
9582,0.383508139
9583,0.385184677
9584,0.441575069
9585,0.388487781
9586,0.372564213
9587,0.480142734
9588,0.378895204
9589,0.415719048
9590,0.424610722
9591,0.4674554
9592,0.386633281
9593,0.409439023
9594,0.429751311
9595,0.38404074
9596,0.413762894
9597,0.474013947
9598,0.388098105
9599,0.472576532
9600,0.386693819
9601,0.438006185
9602,0.393400937
9603,0.430266469
9604,0.429659471
9605,0.400086312
9606,0.456852528
9607,0.415684497
9608,0.390412814
9609,0.378406353
9610,0.377340393
9611,0.43614736
9612,0.352904175
9613,0.443325657
9614,0.442327769
9615,0.422256182
9616,0.38716776
9617,0.416443778
9618,0.319563058
9619,0.363181677
9620,0.322268354
9621,0.406527477
9622,0.458643339
9623,0.313170713
9624,0.396748064
9625,0.476642321
9626,0.33598469
9627,0.376575135
9628,0.438741508
9629,0.375351985
9630,0.349707616
9631,0.458232629
9632,0.397322288
9633,0.356907365
9634,0.430226459
9635,0.437005293
9636,0.404598827
9637,0.318120289
9638,0.455173395
9639,0.364482484
9640,0.334077587
9641,0.38503272
9642,0.385348119
9643,0.42130267
9644,0.334857536
9645,0.394023935
9646,0.405977379
9647,0.388623255
9648,0.371079664
9649,0.479398322
9650,0.31884117
9651,0.359197737
9652,0.380969939
9653,0.381586981
9654,0.358325647
9655,0.409327287
9656,0.43556995
9657,0.385722886
9658,0.421156888
9659,0.429165671
9660,0.383298972
9661,0.1
9662,0.1
9663,0.1
9664,0.1
9665,0.1
9666,0.1
9667,0.1
9668,0.1
9669,0.1
9670,0.1
9671,0.1
9672,0.1
9673,0.1
9674,0.1
9675,0.1
9676,0.1
9677,0.1
9678,0.1
9679,0.1
9680,0.1
9681,0.1
9682,0.1
9683,0.1
9684,0.1
9685,0.1
9686,0.1
9687,0.1
9688,0.1
9689,0.1
9690,0.1
9691,0.1
9692,0.1
9693,0.1
9694,0.1
9695,0.1
9696,0.1
9697,0.1
9698,0.1
9699,0.1
9700,0.1
9701,0.1
9702,0.1
9703,0.1
9704,0.1
9705,0.1
9706,0.1
9707,0.1
9708,0.1
9709,0.1
9710,0.1
9711,0.1
9712,0.1
9713,0.1
9714,0.1
9715,0.1
9716,0.1
9717,0.1
9718,0.1
9719,0.1
9720,0.1
9721,0.1
9722,0.1
9723,0.1
9724,0.1
9725,0.1
9726,0.1
9727,0.1
9728,0.1
9729,0.1
9730,0.1
9731,0.1
9732,0.1
9733,0.1
9734,0.387928907
9735,0.406262697
9736,0.540170918
9737,0.396421092
9738,0.489007103
9739,0.429380365
9740,0.394362216
9741,0.454874299
9742,0.35696515
9743,0.523758348
9744,0.448511593
9745,0.377998693
9746,0.407035454
9747,0.433951448
9748,0.419624288
9749,0.285270035
9750,0.390147646
9751,0.440223962
9752,0.449704043
9753,0.417076238
9754,0.397750548
9755,0.423139863
9756,0.383206618
9757,0.378528939
9758,0.344897021
9759,0.448621491
9760,0.397336673
9761,0.383241637
9762,0.448474401
9763,0.429780561
9764,0.350070732
9765,0.391946413
9766,0.470319092
9767,0.435648356
9768,0.473456537
9769,0.39331454
9770,0.431721795
9771,0.462043368
9772,0.406889385
9773,0.390061113
9774,0.461748627
9775,0.366129082
9776,0.376205729
9777,0.451567089
9778,0.500127525
9779,0.365292973
9780,0.469625646
9781,0.479278101
9782,0.382483235
9783,0.398722873
9784,0.445069666
9785,0.452955083
9786,0.406927833
9787,0.35438964
9788,0.378997609
9789,0.380460903
9790,0.39113431
9791,0.394318582
9792,0.434535549
9793,0.403641248
9794,0.372338095
9795,0.39981565
9796,0.315560192
9797,0.377627678
9798,0.532674191
9799,0.416808408
9800,0.424025839
9801,0.421077196
9802,0.437650198
9803,0.403036903
9804,0.427446978
9805,0.339538001
9806,0.381267357
9807,0.344031141
9808,0.374959819
9809,0.418721139
9810,0.37560537
9811,0.385065565
9812,0.506401966
9813,0.41852477
9814,0.384111994
9815,0.427096167
9816,0.378810684
9817,0.446621838
9818,0.376727958
9819,0.410988528
9820,0.384398692
9821,0.435528859
9822,0.455940869
9823,0.427683748
9824,0.352947148
9825,0.434477552
9826,0.482844312
9827,0.321436468
9828,0.352092301
9829,0.363967074
9830,0.342725687
9831,0.415132159
9832,0.282811896
9833,0.374079991
9834,0.355136571
9835,0.42570283
9836,0.377063549
9837,0.339881076
9838,0.393957698
9839,0.411881849
9840,0.381702929
9841,0.443792276
9842,0.473780223
9843,0.366878544
9844,0.422457103
9845,0.410933786
9846,0.39039259
9847,0.40240996
9848,0.380454119
9849,0.459167784
9850,0.40522622
9851,0.377163843
9852,0.324857315
9853,0.439646815
9854,0.397629763
9855,0.441099327
9856,0.424510231
9857,0.433428432
9858,0.1
9859,0.1
9860,0.1
9861,0.1
9862,0.1
9863,0.1
9864,0.1
9865,0.1
9866,0.1
9867,0.1
9868,0.1
9869,0.1
9870,0.1
9871,0.1
9872,0.1
9873,0.1
9874,0.1
9875,0.1
9876,0.1
9877,0.1
9878,0.1
9879,0.1
9880,0.1
9881,0.1
9882,0.1
9883,0.1
9884,0.1
9885,0.1
9886,0.1
9887,0.1
9888,0.1
9889,0.1
9890,0.1
9891,0.1
9892,0.1
9893,0.1
9894,0.1
9895,0.1
9896,0.1
9897,0.1
9898,0.1
9899,0.1
9900,0.1
9901,0.1
9902,0.1
9903,0.1
9904,0.1
9905,0.1
9906,0.1
9907,0.1
9908,0.1
9909,0.1
9910,0.1
9911,0.1
9912,0.1
9913,0.1
9914,0.1
9915,0.1
9916,0.1
9917,0.1
9918,0.1
9919,0.1
9920,0.1
9921,0.1
9922,0.1
9923,0.1
9924,0.1
9925,0.1
9926,0.1
9927,0.1
9928,0.1
9929,0.1
9930,0.1
9931,0.1
9932,0.1
9933,0.1
9934,0.1
9935,0.1
9936,0.408908715
9937,0.428833132
9938,0.492834822
9939,0.410305081
9940,0.403069417
9941,0.473964099
9942,0.356549403
9943,0.403994249
9944,0.412727326
9945,0.346330815
9946,0.451505113
9947,0.489256878
9948,0.395501873
9949,0.338484223
9950,0.329064559
9951,0.285213715
9952,0.378370282
9953,0.330201772
9954,0.3889772
9955,0.438939528
9956,0.424840499
9957,0.431682316
9958,0.44054024
9959,0.409617396
9960,0.410470312
9961,0.317239801
9962,0.387804781
9963,0.338934288
9964,0.381274203
9965,0.401725742
9966,0.45593316
9967,0.421441698
9968,0.358261168
9969,0.397120816
9970,0.277600784
9971,0.301627526
9972,0.468372932
9973,0.32932532
9974,0.45212707
9975,0.450645952
9976,0.306723766
9977,0.456990088
9978,0.315997
9979,0.367699963
9980,0.471281556
9981,0.382898719
9982,0.397303838
9983,0.453592325
9984,0.438573135
9985,0.445206179
9986,0.414357457
9987,0.442298076
9988,0.391506219
9989,0.350978498
9990,0.431108384
9991,0.438992174
9992,0.369870872
9993,0.443180642
9994,0.371652147
9995,0.444876305
9996,0.392461399
9997,0.369282769
9998,0.408134374
9999,0.427023619
10000,0.386475133
10001,0.435231137
10002,0.472328607
10003,0.337806439
10004,0.432747697
10005,0.365640488
10006,0.405193345
10007,0.350029278
10008,0.367660965
10009,0.398103603
10010,0.387368208
10011,0.406945098
10012,0.363794189
10013,0.438919019
10014,0.439845275
10015,0.39286922
10016,0.401617746
10017,0.437178491
10018,0.375017867
10019,0.37911445
10020,0.493171854
10021,0.497840843
10022,0.36603412
10023,0.380227053
10024,0.444887055
10025,0.401498411
10026,0.359862064
10027,0.439779887
10028,0.392153695
10029,0.419030424
10030,0.325001518
10031,0.379645138
10032,0.429298788
10033,0.403256969
10034,0.42515222
10035,0.337794209
10036,0.38337107
10037,0.456851749
10038,0.3514747
10039,0.445103252
10040,0.445403071
10041,0.376770749
10042,0.374117126
10043,0.442953953
10044,0.390557967
10045,0.416834659
10046,0.441281368
10047,0.437330198
10048,0.410254412
10049,0.46618942
10050,0.361605282
10051,0.43605419
10052,0.493184492
10053,0.401780896
10054,0.326194003
